id_commune,nom_commune,arrondissement,adm2_pcode,Dim1,Dim2,Dim3,Dim4,Dim5,Dim6,Dim7,Dim8,Dim9,Dim10,Dim11,Dim12,Dim13,Dim14,Dim15,Dim16,Dim17,Dim18,Dim19,Dim20,Dim21,Dim22,Dim23,Dim24
C-041,Ranquitte,Saint-Raphaël,HT0343,-3.532280596726256,-0.15022292867642173,-1.4103390128069162,0.6391683708353714,1.240581557733021,0.3043090138830393,0.3256447033609892,1.0233103284644405,0.9312688483535998,-0.2419268880262609,0.9546656765816889,-0.47135695158457436,0.07097395468920951,0.38203737531945725,-0.4623813042640655,0.23940914500791197,0.18841825264726209,0.10453899966008877,-0.47895329621443705,-0.6911750697749143,-0.2751064796910245,0.07763361823743113,-0.0049115771546531925,0.0013881142615673153
C-042,Pignon,Saint-Raphaël,HT0344,1.027949579983723,1.6716691833884008,0.29743773408666163,-1.3933229359908967,0.26730755855585414,0.3800307175211347,-0.0007100802909038481,0.17411105424418286,0.3762762750861058,-0.47964946284006243,0.3827767559054287,-0.9206548176965841,1.0298436685567491,0.5096539447711991,-0.6301236177648488,-0.6342553437415251,-0.1209766082922873,-0.424292645085106,0.4956367240759579,-0.3532591683298574,-0.3400441900686776,-0.40859138233209946,-0.027752424881494164,0.0005044615624899937
C-043,La Victoire,Saint-Raphaël,HT0345,-0.3071646097989434,3.627961090928204,-2.1070716002337133,-1.0631578983645096,-1.696099896810414,1.0266181453117111,-0.42022888974009326,-0.08923551423615174,-0.16336414598502838,-0.3166112966481603,-0.2189774129308181,1.1213205000812394,-0.6581780328218139,-0.7285140695769146,0.1571922952792799,-0.1778003591396046,0.07141591034198516,0.39606162664624756,-0.26697995307725053,-0.0194960299657292,0.10382359768109795,0.002690951388871524,0.006315833434577968,-0.007187450271451387
C-044,Borgne,Borgne,HT0351,-3.373333222014583,-0.7085122659207539,-0.8342836095104267,1.1832277128107882,0.13663038632055766,0.46900141870500656,2.0238430175092077,0.16650794903923075,-0.09451503294899043,1.400255530824308,0.008937705036872908,-0.090341017071676,0.0042138259774495085,0.1522555825807087,-0.35371799109930935,-0.0689802324266738,0.035636985729488764,0.008489876342756946,-0.6040930007407705,-0.5365833403820325,-0.04080150434105658,-0.008647965617762609,-0.26805428976552564,-0.00033261048461487866
C-045,Port-Margot,Borgne,HT0352,0.8430564025571491,0.5082394001137397,-0.3848827038670459,0.23978455848685018,-0.9472142251652002,0.07118096911440125,0.40768839376329313,-0.8390722388587702,-0.3468872783779012,-1.1673587268610002,0.6176783116478831,0.3805561393204188,0.19849714492312448,0.4510545559974343,0.20569457930004223,-0.6237312315714282,-0.0747562663473131,-0.15223037354257535,-0.49120230722382824,0.0062029790980819965,-0.19612293914193493,0.0019437008824109338,0.024198598280031552,0.001959405916872677
C-046,Limbé,Limbé,HT0361,2.1686895959473813,0.7810176900482909,-0.8893379117299771,0.49999958851200893,1.9199305511098066,0.9176342509504712,0.7220054039291753,-0.9628416116597269,0.5217530612537116,-1.2570453737444742,0.5760959770859145,-0.9542667528764056,-0.07119956458977143,-0.1602611542951189,0.07226430556080067,-1.363367451009518,0.7407278470057004,-0.2500034201359974,0.2576651242925869,0.15385917395052315,0.3807641264550211,0.7711916458487655,-0.061146067901962246,0.0028023524023102985
C-047,Bas-Limbé,Limbé,HT0362,-1.253790983712406,2.5324775776655746,-1.7102320118449013,0.6866723574915223,0.9800383092051942,0.08435079829087734,0.22119211747170842,-1.3108645937393761,0.09178632968329797,-1.1355833585470856,0.35446194604627296,-0.41149827791206917,0.08365921799295212,0.8727360535471274,-0.6777309248217059,-0.2186579398525306,0.3628930963289816,-0.14457639963063715,0.3020630269959646,0.011321623040776031,-0.2725621127818416,0.2908550502333831,0.05297482973399624,-0.0004381155432890251
C-048,Plaisance,Plaisance,HT0371,0.7302648074950117,2.3116349185084184,-0.44122726456447525,1.4232232745790474,-0.6043089498117629,-0.7286822725940442,1.2080342363626777,1.3344032503099765,0.9189678189115338,-0.6430258792795536,1.4767072718220853,1.4305749235193486,1.040574570280745,-0.06652326806050973,-0.2879418070782148,0.45903066084622135,0.26970331485831733,-0.3102123547795233,0.24766676046887057,0.005073116213422443,0.25665950253781555,-0.3572952873131121,0.02873336312030766,0.0014381854892396443
C-049,Pilate,Plaisance,HT0372,-0.6890830027539272,-0.9221586683804648,-0.31718542544184747,0.4539766726840144,-0.7205020467857265,1.0822521656615045,-0.29057367605109535,0.3412156285367015,-0.45494022168981957,0.4519692893446588,0.733080721213935,0.4217859611851336,-0.06466074671393408,-0.8992162702423961,-0.49775858399599815,-0.5913967593736528,-0.2610134685401788,0.3388454819631835,0.2394294793343263,0.36653153898703006,-0.1316655620262274,0.024125830156789336,1.3143403853339697e-05,0.0015813316329716142
C-050,Fort-Liberté,Fort-Liberté,HT0411,2.8019436627606202,2.3626721733938614,1.229658831608359,-0.050686399156626906,-1.8780561361993824,0.32459101866078316,-0.48279299701771866,0.9172475832723134,-0.12200117621267027,0.459293793826897,-0.28981465497893794,-0.7228988634669741,-0.8837463453938575,0.6604239110590616,0.10761466422358526,0.2050873490099057,-0.5111253642192198,0.37787044459228714,-0.34562705028491847,0.6575100045928487,0.5808813168360751,-0.573879479653301,0.006994863083732619,0.0004352567345312893
C-051,Ferrier,Fort-Liberté,HT0412,-0.5871121600367035,3.2079476801301596,0.16909878013850893,0.775597112569913,-1.2544825430516684,-0.40022682921470004,-1.6516375083970989,-0.5699369628911256,0.36454025125207523,0.33502313916845705,-1.5852973394115912,0.07483953665175011,-0.3922395319204013,-0.10320847444615847,-0.08257108009588571,-0.19479143217366135,0.39512934852505815,0.1311409726700324,-0.1363019625536183,-0.22145942026288282,0.18555953619461102,-0.17319648362941628,0.03324551774137673,0.0015102563201275867
C-052,Perches,Fort-Liberté,HT0413,0.07345861820787357,3.425251982519284,-1.4313999557103063,0.36534320078219995,-2.4459471602096143,-0.46032435361654234,-0.659668397746699,0.03754720330704382,0.6936363404435358,-0.6381637664210754,0.31005212525099424,0.44085093641168843,-0.044097026740372525,0.23884800272101453,0.6358535201459041,0.052840609937513466,0.26726786331458713,0.3416922961689081,-0.07347047588568005,-0.03771349002218978,-0.22990103924530406,0.3397614592740004,-0.08752664990571964,-0.003608679245773715
C-053,Ouanaminthe,Ouanaminthe,HT0421,3.346316518715791,1.4501491304253895,-0.16059651950764667,1.3101570197044208,-0.08460974134600971,0.36621648932160467,0.6406492600346149,1.042448930098434,-1.5888548815277102,0.1637384071622881,0.46916825162719367,-1.6540942021800298,-0.48627273148785166,-0.5222846103070232,-0.4617801274920472,-0.5665716758505698,-0.05086901598694924,-0.27897267915756846,-0.37373904723761636,-0.22116632042590115,0.744308257049186,-0.06785458517723095,-0.04362838557283352,0.0020824509593616127
